ID,Common name,Structure,InCHl key,Other name ,Kingdom(ClassyFire),Superclass(ClassyFire),Class(ClassyFire),Subclass(ClassyFire),Parent Level 1(ClassyFire),smiles,class_results(NPClassifier),superclass_results(NPClassifier),pathway_results(NPClassifier),isglycoside(NPClassifier),LOTUS link,CheMBL link,NPAtlas?,GNPS?,NP-MRD?,NPMRD_id,References,Notes,,,
S00456,"Methyl 18-bromo-octadeca-5E,17E-diene-15-ynoate",COC(=O)CCCC=CCCCCCCCCC#CC=CBr,RJHPNNYGRMJAPM-GEFYFZSISA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0012864,,TRUE,FALSE,FALSE,,10.1016/s0031-9422(98)00499-3,,,,
S00457,"Methyl 18-bromooctadeca-5,7,16-triynoate",COC(=O)CCCC#CC#CCCCCCCCC#CCBr,JKKZVISBKNCKPF-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0049107,,TRUE,FALSE,FALSE,,10.1016/s0031-9422(98)00499-3,,,,
S00458,7-Hydroxy-8-methoxytrypethelone,CC1C(C2=C(O1)C3=C(C(=C(C=C3C)O)OC)C(=O)C2=O)(C)C,HXWIMXDSPPVVRH-QMMMGPOBSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0149434,,TRUE,FALSE,FALSE,,10.1016/j.cclet.2010.03.024,,,,
S00459,(R)-(+)-8-hydroxy-7-O-methyltrypethelone,CC1C(C2=C(O1)C3=C(C(=C(C=C3C)OC)O)C(=O)C2=O)(C)C,GWJWAUGUUGLWDQ-MRVPVSSYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0253060,,TRUE,FALSE,FALSE,,10.3987/com-13-12768,,,,
S00460,"(R)-(+)-7,8-dihydro-6-hydroxy-3-methoxy-1,7,7,8-tetramethyl-5H-furo[2',3':5,6]naphtho[1,8-bc]furan-5-one",CC1C(C2=C(O1)C3=C4C(=C2O)C(=O)OC4=C(C=C3C)OC)(C)C,IAXFDOUFJCSYAU-MRVPVSSYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0224520,,TRUE,FALSE,FALSE,,10.3987/com-13-12768,,,,
S00461,Mycosporine hydroxyglutamicol,COC1=C(CC(CC1=O)(CO)O)NC(CO)C(CC(=O)O)O,WAMMVUHUQUSYRL-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0019527,,TRUE,FALSE,FALSE,,10.1016/j.phytochem.2011.04.002,,,,
S00462,Blennolide D,O=C1OC(C(C)C1O)C2(OC=3C=CC=C(O)C3C(=O)C2)C(=O)OC,OMVHTLWAVUQCOT-ILFRQTMCSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0248936,,TRUE,FALSE,TRUE,, https://doi.org/10.1002/chem.200800035,,,,
S00463,Blennolide E,O=C1OC(C(C)C1O)C2(OC=3C=CC=C(O)C3C(=O)C2)C(=O)OC,OMVHTLWAVUQCOT-RBFYFKTFSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0062136,,TRUE,FALSE,TRUE,, https://doi.org/10.1002/chem.200800035,,,,
S00464,Blennolide G,CC1CC(=O)C2=C(C3=C(C=CC(=C3O)C4=C(C5=C(C=C4)OC(CC5=O)(C6C(CC(=O)O6)C)C(=O)OC)O)OC2(C1O)C(=O)OC)O,IRTSNPJRIJTNNN-ZJDXXOOXSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0131348,,TRUE,FALSE,TRUE,, https://doi.org/10.1002/chem.200800035,,,,
S00465,Ergoxanthin,O=C1OC(C(C)C1)C2(OC=3C=CC(=C(O)C3C(=O)C2)C4=CC=C5OC67C(=O)OC(CC(C)C6O)C7(O)C(=O)C5=C4O)C(=O)OC,SWIZJORSFXSOLY-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0219858,,TRUE,FALSE,TRUE,,https://doi.org/10.1039/j39710003580 ,,,,
S00466,ramalinic acid a,O=C(O)C1=C(O)C(OC2=CC(OC)=CC(=C2C(=O)O)CCC)=C(OC)C=C1CCC,XIJCKILIISXBES-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0048400,,FALSE,FALSE,FALSE,,https://www.sciencedirect.com/science/article/pii/S1874390014002468,,,,
S00467,ramalinic acid b,O=C(O)C1=C(O)C(OC2=CC(OC)=CC(=C2C(=O)O)CCC)=C(OC)C=C1CCCCC,HAYYVTSJOLGOFW-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0221116,,FALSE,FALSE,FALSE,,https://www.sciencedirect.com/science/article/pii/S1874390014002468,,,,
S00468,viomellein,O=C1OC(C)CC2=CC=3C(=O)C(OC)=C(C(=O)C3C(O)=C12)C=4C(O)=C5C(O)=C6C(=O)OC(C)CC6=CC5=CC4OC,CKVKZAJXACTIEL-GHMZBOCLSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0095584,,FALSE,FALSE,FALSE,,https://journals.asm.org/doi/abs/10.1128/aem.33.2.351-355.1977,,,,
S00469,"4,6-Dihydroxy-3,9-dehydromellein",C=C1C(C2=C(C(=CC(=C2)O)O)C(=O)O1)O,CDIRPHSIKVTLRY-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0041681,,FALSE,FALSE,FALSE,,10.1016/j.phytochem.2011.04.017,,,,
S00470,"Hopane-6α,16α,22-triol",CC1(C)CCC[C@@]2(C)C1[C@@H](O)C[C@]1(C)C2CCC2[C@@]3(C)CC[C@H](C(C)(C)O)C3[C@H](O)C[C@]21C,CMCOTUOUAOOHNL-XYUWXXRYSA-N,,,,,,,,,,,,,,TRUE,FALSE,FALSE,,10.1177/1934578X19858208,,,,
S00471,Isodemethylchodatin,CC1=C2C(=C(C(=C1Cl)O)OC)OC3=C(C(=C(C(=C3C2=O)O)Cl)O)Cl,KAUMVNNNVWRHDP-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0048742,,FALSE,FALSE,FALSE,,10.3390/molecules24081527,,,,
S00472,depsidone- usnosidone A?,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4OC)O)OC,MITNJIOIWSCYFS-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0117557,,TRUE,FALSE,FALSE,,10.1080/14786410512331330639,,,,
S00473,depsidone 2- usnosidone B?,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3CO)O)C(=O)OC4O)COC)O,JGMBHAKLSRALTI-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0033102,,FALSE,FALSE,FALSE,,10.1021/np070145k,,,,
S00474,3-epi-petasol,CC1C(CCC2=CC(=O)C(CC12C)C(=C)C)O,AJFPOVBARCSOLH-GZCFXPHUSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0233604,,TRUE,FALSE,FALSE,,10.1016/j.phytochem.2012.01.009,,,,
S00475,Dihydropetasol,OC1C=C2CCC(O)C(C)C2(C)CC1C(=C)C, IDXPBIFRRHURLW-XKNKYKOPSA-N  ,,,,,,,,,,,,,,TRUE,FALSE,FALSE,,10.1016/j.phytochem.2012.01.009,,,,
S00476,Sarcographol,CC1C(CCC2=CC3C(CC12C)C(CO3)(C)O)O,AFLFYVGFIJZIKQ-MMKLUXSESA-N  ,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0261136,,TRUE,FALSE,FALSE,,10.1016/j.phytochem.2012.01.009,,,,
S00477,Thysanone,O=C1C=2C=C(O)C=C(O)C2C(=O)C3=C1CC(OC3O)C,NNXPHSFVRRTOJM-YYNRFHATSA-N,,,,,,,,,,,,,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL596082/,TRUE,FALSE,FALSE,,10.1016/s0040-4039(00)92364-5,,,,
S00478,thamnoliadepside B,O=C(O)C=1C(O)=C(C(=O)OC2=CC(=CC(O)=C2C)C)C(=CC1OC)C,RGDSEIUWLYJEQV-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0031-1280096,,,,
S00479,thamnolic acid A,O=CC1=C(O)C(OC(=O)C2=C(O)C(C(=O)O)=C(OC)C=C2C)=C(C(C(=O)O)=C1O)C,,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0255952,,FALSE,FALSE,FALSE,,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0031-1280096,,,,
S00480,Portentol,O=C1OC2C(C(=O)C1(C)C3(OC(C)C(C)C(O)C3C)C2C)C,CVPVGRDVSAJUQS-ACMDZGLISA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0273304,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL470260/,FALSE,TRUE,FALSE,,https://doi.org/10.1039/C29690000162,,,,
S00481,Stenosporic acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC)C=C2CCC)C=C1CCCCC,XZVFRLDHIHBLGT-UHFFFAOYSA-N  ,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0047587,,FALSE,TRUE,FALSE,,https://doi.org/10.1016/S0031-9422(00)85190-0,,,,
S00482,2'-o-methylperlatolic acid,O=C(O)C=1C(OC)=CC(OC(=O)C2=C(O)C=C(OC)C=C2CCCCC)=CC1CCCCC,BSTCIRYEMDTNQT-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/3241478,,,,
S00483,vermicularon A,O=C(OC1CC(=C2C(=O)C=C(C)C2C3OC(=O)C(C)C13)C)C(=C)CO,MUXPSLHESAVJEN-LKPRIIMKSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://journals.sagepub.com/doi/pdf/10.1177/1934578X0800301115,,,,
S00484,vermicularon B,O=C(OC1CC(=C2C(=O)C=C(C)C2C3OC(=O)C(=C)C13)C)C(=C)CO,QOIQBLFJRJAYIP-QMCVQRASSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://journals.sagepub.com/doi/pdf/10.1177/1934578X0800301115,,,,
S00485,7β-22 Dihydroxyhopane,C[C@]12[C@@]([C@@H](C(C)(O)C)CC2)([H])CC[C@@]3(C)[C@]4(C)[C@@H](O)C[C@@]5([H])C(C)(C)CCC[C@]5(C)C4CC[C@@]31[H],YNIZXMIANPITRJ-MSMXVHFUSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.tandfonline.com/doi/abs/10.2147/OTT.S371042,,,,
S00486,2-chlorofallacinal,O=CC=1C=C(O)C=2C(=O)C3=C(O)C(Cl)=C(OC)C=C3C(=O)C2C1,FZDRWPBXFXCKJJ-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.sciencedirect.com/science/article/pii/S0031942200898477,,,,
S00487,2'-o-methylanziaic acid,O=C(O)C=1C(OC)=CC(OC(=O)C=2C(O)=CC(O)=CC2CCCCC)=CC1CCCCC,LULXQWKBGWKNMJ-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.jstor.org/stable/3241483,,,,
S00488,dilatatone      ,ClC1=C(C)C(C(OC)=O)=C(O)C2=C1O[C@](C)(C[C@H]2C3)CC3=O,YDNMHZRPFLUVGS-VPTHRUTESA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.tandfonline.com/doi/abs/10.1080/14786419.2020.1716348,,,,
S00489,physodone,OC(C=C1O)=CC(CCCCC)=C1OC2=CC(O)=CC(C(CCCCCC)=CO3)=C2C3=O,JSUGGRWJPUCQKX-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.publish.csiro.au/CH/CH9751559,,,,
S00490,trivaric acid,CCCC1=C(C(=CC(=C1)O)O)C(=O)OC2=CC(=C(C(=C2)O)C(=O)OC3=CC(=C(C(=C3)O)C(=O)O)CCC)CCC  ,PABQFZVSLPCEQH-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0013429,,FALSE,FALSE,FALSE,,https://www.jstor.org/stable/3244249,,,,
S00491,Eumitrin I,C[C@@H]1CC(OC1[C@@]2(C(OC)=O)CC(C3=C(C=CC(C4=CC=C(O[C@@]([C@@H](O)[C@H](C)CC5)(C(OC)=O)[C@]5([H])C6=O)C6=C4O)=C3O)O2)=O)=O,GTMGEPCTPSSMNM-ZIFGGXGLSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11418-023-01681-2&casa_token=EkoAp31DWuEAAAAA:tKBdNP3uH8y0fBP9SdtiTWcpkr0MsOKpiL3BR0VUu9LC6v7C622N8XFmaMbOg8-PndACLNGYJFVOtQdx,,,,
S00492,Eumitrin J,C[C@H]1CC(OC1[C@]2(C(OC)=O)CC(C3=C(C=CC(C4=CC=C(O[C@]([C@H](O)[C@@H](C)CC5)(C(OC)=O)[C@]5([H])C6=O)C6=C4O)=C3O)O2)=O)=O,GTMGEPCTPSSMNM-JAIXLXLHSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11418-023-01681-2&casa_token=EkoAp31DWuEAAAAA:tKBdNP3uH8y0fBP9SdtiTWcpkr0MsOKpiL3BR0VUu9LC6v7C622N8XFmaMbOg8-PndACLNGYJFVOtQdx,,,,
S00493,Eumitirin K,C[C@H]1CC(OC1[C@]2(C(OC)=O)CC(C3=C(C(C4=CC=C(O[C@]([C@H](O)[C@@H](C)CC5)(C(OC)=O)[C@]5([H])C6=O)C6=C4O)=CC=C3O)O2)=O)=O,RMSCSHJBPBVTJC-JAIXLXLHSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://idp.springer.com/authorize/casa?redirect_uri=https://link.springer.com/article/10.1007/s11418-023-01681-2&casa_token=EkoAp31DWuEAAAAA:tKBdNP3uH8y0fBP9SdtiTWcpkr0MsOKpiL3BR0VUu9LC6v7C622N8XFmaMbOg8-PndACLNGYJFVOtQdx,,,,
S00494,Lasallic acid,O=C(O)C1=C(O)C(OC(=O)C2=C(O)C=C(OC(=O)C=3C(O)=CC(O)=CC3C)C=C2C)=C(O)C=C1C,KAFPHZZQRJCPMP-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0005306,,FALSE,FALSE,FALSE,,https://www.sciencedirect.com/science/article/pii/0031942295009604,,,,
S00495,graphislactone E,COC1=CC2=C(C(=C1)O)C(=O)OC3=C2C(=CC(=C3O)OC)O  ,VYZSKNNGIBILKL-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0197949,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(02)00402-8,,,,
S00496,graphislactone F,COC1=C(C2=C(C(=C1)O)C3=C(C(=CC(=C3)O)O)C(=O)O2)O  ,UZOBMEPGCXXNKO-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/S0031-9422(02)00402-8,,,,
S00497,Pyrenulafuran,O=CC=1C(O)=CC=C2OC(C=CCCC)=CC21,YBEKEVJDAKBMRA-SNAWJCMRSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0183923,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.phytochem.2004.09.011,,,,
S00498,lecanorafuran A,OC=1C=C2OC3=C(C(O)=CC(=C3C2=C(C1)C)C)C4=C(O)C=C(C5=C4OC6=CC(O)=CC(=C65)C)C,VPIOJYFUUQKUOL-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.phytochem.2004.12.031,,,,
S00499,lecanorafuran B,OC=1C=C2OC=3C=C(O)C(C4=C(O)C=C(C5=C4OC6=CC(O)=CC(=C65)C)C)=C(C3C2=C(C1)C)C,ILWJTNFKUKCEBT-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.phytochem.2004.12.031,,,,
S00500,anhydrofusarubin lactol,O=C1C=C(OC)C(=O)C2=C(O)C=3C=C(OC(O)C3C(O)=C12)C,KBYFQSOWBFNZAW-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0002505,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/0031-9422(89)85062-9,,,,
S00501,aureoquinone,O=C1C(O)=C(C(=O)C2=C(O)C(=C(O)C(O)=C12)C)C,REESKGYZXCEZKQ-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0103741,,FALSE,FALSE,FALSE,,https://doi.org/10.7164/antibiotics.53.1293,,,,
S00502,bostrycoidin,O=C1C2=CN=C(C=C2C(=O)C3=C(O)C(OC)=CC(O)=C13)C,FGNZMGUTILLWJB-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0199862,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/S0040-4039(01)99610-8,,,,
S00503,thiomelin diacetate,O=C1C2=C(OC(=O)C)C=C(C(OC)=C2OC=3C(Cl)=CC(Cl)=C(OC(=O)C)C13)C,XYUHJBKBYSZHCT-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9871169,,,,
S00504,usneaceratin a,O=C(C=1C(OC)=CC(=C2C1OC=3C(=C(OC)C=C(C32)C)C(=O)C)C)C,GWLUTWWCMWKJBA-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.tandfonline.com/doi/abs/10.1080/14786419.2021.1901288,,,,
S00505,usneaceratin b,O=C(O)C1=C(O)C(O)=C(OC)C=C1C,OEBDVKWZBQYKRC-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.tandfonline.com/doi/abs/10.1080/14786419.2021.1901288,,,,
S00506,praesalide e,O=C(O)C1=C(C([H])=O)C(O)=C(COC)C(OC)=C1,ILAVOCMAMXEWGB-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,http://stdj.scienceandtechnology.com.vn/index.php/stdj/article/view/2529,,,,
S00507,xantholepinone,O=C1C2=CC[C@H](C)[C@@H](O)[C@]2(C(OC)=O)OC3=C1C(O)=C(C4=CC=C(O[C@]5(C(OC)=O)C(C6=O)=CC[C@H](C)[C@H]5O)C6=C4O)C=C3,BACCTQITAPHRNM-MAVLABDMSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://www.anbg.gov.au/abrs/lichenlist/AL84.pdf,,,,
S00508,7-0-methylnorascomatic acid,CC1=CC(=CC2=C1C3=C(O2)C=C(C(=C3C)C(=O)O)O)OC,AASMWLDYWGXFHI-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0197144,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9941335,,,,
S00509,2-0-methyltenuiorin,O=C(OC=1C=C(O)C(C(=O)OC)=C(C1)C)C=2C(O)=CC(OC(=O)C=3C(OC)=CC(OC)=CC3C)=CC2C,FVXHOTOKGSFSPO-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9812005,,,,
S00510,Conprotocetraric acid,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3CO)O)C(=O)O)C)CO)O,YEKBEKHJTFUTFO-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.18968/jhbl.74.0_317,,,,
S00511,2'-0-methylsuperphyllinic acid,O=C(O)C=1C(OC)=CC(OC(=O)C=2C(O)=CC(OC)=CC2CC(=O)CCCCCCC)=CC1CC(=O)CCCCCCC,GACSBQUZRMQOAT-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1002/j.1537-2197.1987.tb08622.x,,,,
S00512,Subconfluentic acid,O=C(O)C=1C(OC)=CC(OC(=O)C2=C(O)C=C(OC)C=C2CC(=O)CCC)=CC1CCCCC,HUMNATHSWIDFMN-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9960159,,,,
S00513,4-0-Methylhiascic acid,O=C(O)C1=C(O)C=C(OC(=O)C2=C(O)C=C(OC(=O)C3=C(O)C=C(OC)C(O)=C3C)C=C2C)C=C1C,UWYSPPABNOPJEU-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9910157,,,,
S00514,4-0-demethylgrayanic acid,CCCCCCCC1=C(C(O)=O)C(O)=CC2=C1OC3=C(C(O2)=O)C(C)=CC(O)=C3,PYMWRQJETQMHMR-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1080/00275514.1982.12021564,,,,
S00515,4-0-demethylnotatic acid,OC(C=C1C)=C(C(OC2=C(O3)C=C(C(C(O)=O)=C2C)O)=C1C3=O)C,HETZRHDDRHBPKX-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/40021791,,,,
S00516,Nordechloropannarin,O=CC1=C(O)C=C(C=2C(=O)OC3=C(OC12)C(=CC(O)=C3C)C)C,KZZIDFSUFCJBAK-UHFFFAOYSA-N  ,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0064398,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9860719,,,,
S00517,Aipolic acid,O=C(OC1CC2(C)C(CCC3C4(C)CCC(C4CCC32C)C(O)(C)C)C5(C(=O)O)CCCC(C)(C)C15)C,GSZJAYURDIFMLN-UXZOYDNVSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9891415,,,,
S00518,(-)-ent-kauran-16α-ol,[H][C@@]12CC[C@H](C3)[C@](O)(C)C[C@]31CC[C@@]4(C(C)(C)CCC[C@]42C)[H],FZSRMADKTOBCNT-URTLRTLISA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0153242,,FALSE,FALSE,FALSE,,10.1007/s10886-005-0976-2,,,,
S00519,2-Dehydro-5-oxysekikaic acid,CCCC1=CC(OC)=C(OC(C2=C(CCC)C(C=C(OC)C2=O)=O)=O)C(O)=C1C(O)=O,CDBJIQCCDPPNNJ-UHFFFAOYSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,10.1007/978-3-030-16814-8_1,,,,
S00520,3β-acetoxyfern-9(11)-en-19β-ol,O=C(OC1CCC2(C3=CCC4(C)C5C(O)CC(C(C)C)C5(C)CCC4(C)C3CCC2C1(C)C)C)C,ZFDHHJKYPBEVIK-WPVCIHFHSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0142676,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9900623,,,,
S00521,"3β-acetoxyhopan-1β, 22-diol",O=C(OC1CC(O)C2(C)C(CCC3(C)C2CCC4C5(C)CCC(C5CCC43C)C(O)(C)C)C1(C)C)C,IMYHRRRRCHBQMZ-HHTMWPDDSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0012338,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/0031-9422(83)80037-5,,,,
S00522,"16β-acetoxyhopan-6α, 22-diol",O=C(OC1CC2(C)C(CCC3C4(C)CCCC(C)(C)C4C(O)CC32C)C5(C)CCC(C15)C(O)(C)C)C,MZAOKSLVDCHHKU-WZNQLRTQSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0023643,,FALSE,FALSE,FALSE,,https://doi.org/10.54607/hcmue.js.0.2(67).435(2015),,,,
S00523,Tinctoride A,C[C@@H]([C@H]1CC[C@@]2(C)C1CC[C@]3(C)C2CCC4[C@@]3(C)CCC5[C@]4(C)[C@H](OC(C)=O)C[C@H](OC(C)=O)C5(C)C)C(O)=O,XEUPBNMJZCUADS-MANUSDNTSA-N,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,https://doi.org/10.1155/2022/9092098,,,,
S00524,Norvicanicin,O=C1OC2=C(OC3=C1C(=C(Cl)C(O)=C3C)C)C(=C(Cl)C(O)=C2C)C,JGXRBDRZSIWUMA-UHFFFAOYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0203608,,FALSE,FALSE,FALSE,,"Dyer, J. R., Baillie, A. C., Balthis, B. M., and Bertrand, J. A., Abstracts of papers presented at the Southeastern Regional Meeting of the American Chemical Society, Atlanta, Georgia, Nov. 1-3,1967.",,,,
S00525,"Hopane-6α,16α,22-triol",OC1CC2(C)C(CCC3C4(C)CCCC(C)(C)C4C(O)CC32C)C5(C)CCC(C15)C(O)(C)C,CMCOTUOUAOOHNL-MNQFFLFYSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0157029,,FALSE,FALSE,FALSE,,DOI: 10.1177/1934578X19858208,,,,
S00526,Tornabeatin A,O=C1OC(C)(CO)CC1=CCCCCCCCC=CCCCCCC,WAOINSYXSKSPET-AOSRDESISA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0126071,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.phytochem.2004.06.036,,,,
S00527,Tornabeatin B,O=C1OC(C)(CO)CC1=CCCCCCCCC=CCCCCCCCC,CLXWJGFIWMDDFW-LGMYWSDMSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0075767,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.phytochem.2004.06.036,,,,
S00528,Tornabeatin C,O=C1OC(C)(CO)CC1=CCCCCCCCCCCCCC(C)C,MMCFPAFBIBXHTL-JXAXNMIRSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0238194,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.phytochem.2004.06.036,,,,
S00529,Tomabeatin D,O=C1OC(C)(CO)CC1=CCCCCCCCCCCCCCCC,PUKKHYJSOBFENT-XPUAKXTGSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0001134,,FALSE,FALSE,FALSE,,https://doi.org/10.1016/j.phytochem.2004.06.036,,,,
S00530,3β-Acetoxyfern-9(11)-en-12-one,O=C(OC1CCC2(C3=CC(=O)C4(C)C5CCC(C(C)C)C5(C)CCC4(C)C3CCC2C1(C)C)C)C,BPPPHUNQHQJHQW-OQPQQZGUSA-N,,,,,,,,,,,,https://lotus.naturalproducts.net/compound/lotus_id/LTS0164355,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9900623,,,,
